Device_ID,Timestamp,Movement_Activity,Fall_Detected,Impact_Force,Inactivity_Duration,Location,Alert_Triggered,Caregiver_Notified,Unnamed: 9,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Inactivity_Duration_normalized,Risk_Score,Hour,Day,Is_Night
D1193,2025-01-20 12:16:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,12,20,False
D1194,2025-01-28 14:58:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,14,28,False
D1195,2025-01-07 06:58:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,6,7,False
D1196,2025-01-22 19:59:00,No Movement,1,0.0,193,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.32220367278797996,5.64440734557596,19,22,False
D1197,2025-01-04 04:19:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,4,4,True
D1198,2025-01-17 23:17:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,23,17,True
D1199,2025-01-16 03:41:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,3,16,True
D1200,2025-01-06 05:53:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,5,6,True
D1201,2025-01-05 11:24:00,No Movement,1,0.0,415,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.6928213689482471,6.385642737896494,11,5,False
D1202,2025-01-17 03:53:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,3,17,True
D1203,2025-01-10 09:28:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,9,10,False
D1204,2025-01-17 03:40:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,3,17,True
D1205,2025-01-29 09:55:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,9,29,False
D1206,2025-01-14 05:01:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,5,14,True
D1207,2025-01-11 00:23:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,0,11,True
D1208,2025-01-15 16:17:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,16,15,False
D1209,2025-01-12 20:03:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,20,12,False
D1210,2025-01-29 09:44:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,9,29,False
D1211,2025-01-29 04:28:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,4,29,True
D1212,2025-01-11 11:44:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,11,11,False
D1213,2025-01-27 06:32:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,6,27,False
D1214,2025-01-05 07:02:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,7,5,False
D1215,2025-01-14 05:08:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,5,14,True
D1216,2025-01-30 11:37:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,11,30,False
D1217,2025-01-12 10:03:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,10,12,False
D1218,2025-01-17 10:20:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,10,17,False
D1219,2025-01-21 19:56:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,19,21,False
D1220,2025-01-07 10:30:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,10,7,False
D1221,2025-01-24 15:59:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,15,24,False
D1222,2025-01-18 00:56:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,0,18,True
D1223,2025-01-08 08:27:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,8,8,False
D1224,2025-01-26 03:54:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,3,26,True
D1225,2025-01-28 22:54:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,22,28,True
D1226,2025-01-23 06:23:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,6,23,False
D1227,2025-01-18 10:56:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,10,18,False
D1228,2025-01-02 00:02:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,0,2,True
D1229,2025-01-23 07:45:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,7,23,False
D1230,2025-01-16 02:25:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,2,16,True
D1231,2025-01-07 07:40:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,7,7,False
D1232,2025-01-20 05:41:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,5,20,True
D1233,2025-01-05 21:55:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,21,5,False
D1234,2025-01-18 22:59:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,22,18,True
D1235,2025-01-01 13:04:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,13,1,False
D1236,2025-01-13 20:17:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,20,13,False
D1237,2025-01-12 04:53:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,4,12,True
D1238,2025-01-03 02:41:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,2,3,True
D1239,2025-01-30 07:12:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,7,30,False
D1240,2025-01-03 19:54:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,19,3,False
D1241,2025-01-28 02:52:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,2,28,True
D1242,2025-01-27 03:17:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,3,27,True
D1243,2025-01-22 19:28:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,19,22,False
D1244,2025-01-23 10:32:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,10,23,False
D1245,2025-01-25 17:41:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,17,25,False
D1246,2025-01-03 20:44:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,20,3,False
D1247,2025-01-21 10:58:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,10,21,False
D1248,2025-01-29 23:05:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,23,29,True
D1249,2025-01-21 17:00:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,17,21,False
D1250,2025-01-17 21:03:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,21,17,False
D1251,2025-01-30 11:26:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,11,30,False
D1252,2025-01-27 00:53:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,0,27,True
D1253,2025-01-29 19:44:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,19,29,False
D1254,2025-01-25 13:54:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,13,25,False
D1255,2025-01-19 05:31:00,No Movement,1,0.0,102,Living Room,1,1,,False,True,False,False,False,False,False,True,0.17028380634390652,5.340567612687813,5,19,True
D1256,2025-01-15 21:11:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,21,15,False
D1257,2025-01-19 02:03:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,2,19,True
D1258,2025-01-27 12:44:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,12,27,False
D1259,2025-01-04 23:26:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,23,4,True
D1260,2025-01-24 05:57:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,5,24,True
D1261,2025-01-25 14:19:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,14,25,False
D1262,2025-01-03 11:06:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,11,3,False
D1263,2025-01-08 15:14:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,15,8,False
D1264,2025-01-18 03:40:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,3,18,True
D1265,2025-01-08 07:09:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,7,8,False
D1266,2025-01-30 08:28:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,8,30,False
D1267,2025-01-29 21:22:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,21,29,False
D1268,2025-01-13 11:22:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,11,13,False
D1269,2025-01-25 21:27:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,21,25,False
D1270,2025-01-25 15:36:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,15,25,False
D1271,2025-01-25 21:22:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,21,25,False
D1272,2025-01-16 22:44:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,22,16,True
D1273,2025-01-22 22:16:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,22,22,True
D1274,2025-01-23 04:18:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,4,23,True
D1275,2025-01-30 05:15:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,5,30,True
D1276,2025-01-28 16:12:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,16,28,False
D1277,2025-01-03 04:51:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,4,3,True
D1278,2025-01-01 03:03:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,3,1,True
D1279,2025-01-05 05:36:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,5,5,True
D1280,2025-01-26 18:20:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,18,26,False
D1281,2025-01-19 12:17:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,12,19,False
D1282,2025-01-30 21:20:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,21,30,False
D1283,2025-01-02 04:18:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,4,2,True
D1284,2025-01-13 09:12:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,9,13,False
D1285,2025-01-05 10:58:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,10,5,False
D1286,2025-01-08 14:43:00,No Movement,1,0.0,491,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.8196994991652755,6.639398998330551,14,8,False
D1287,2025-01-17 21:56:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,21,17,False
D1288,2025-01-22 18:50:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,18,22,False
D1289,2025-01-16 07:25:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,7,16,False
D1290,2025-01-17 10:06:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,10,17,False
D1291,2025-01-04 20:41:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,20,4,False
D1292,2025-01-23 10:54:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,10,23,False
D1293,2025-01-20 06:39:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,6,20,False
D1294,2025-01-25 18:23:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,18,25,False
D1295,2025-01-14 16:20:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,16,14,False
D1296,2025-01-04 02:51:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,2,4,True
D1297,2025-01-29 16:46:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,16,29,False
D1298,2025-01-29 17:08:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,17,29,False
D1299,2025-01-25 09:26:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,9,25,False
D1300,2025-01-16 01:28:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,1,16,True
D1301,2025-01-02 03:18:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,3,2,True
D1302,2025-01-06 20:03:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,20,6,False
D1303,2025-01-29 05:47:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,5,29,True
D1304,2025-01-12 00:45:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,0,12,True
D1305,2025-01-03 08:16:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,8,3,False
D1306,2025-01-22 17:55:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,17,22,False
D1307,2025-01-21 14:39:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,14,21,False
D1308,2025-01-08 21:40:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,21,8,False
D1309,2025-01-13 01:09:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,1,13,True
D1310,2025-01-26 10:28:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,10,26,False
D1311,2025-01-14 12:46:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,12,14,False
D1312,2025-01-14 09:52:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,9,14,False
D1313,2025-01-15 02:36:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,2,15,True
D1314,2025-01-25 20:38:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,20,25,False
D1315,2025-01-05 12:19:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,12,5,False
D1316,2025-01-23 00:23:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,0,23,True
D1317,2025-01-28 20:58:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,20,28,False
D1318,2025-01-12 09:16:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,9,12,False
D1319,2025-01-16 15:05:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,15,16,False
D1320,2025-01-01 18:46:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,18,1,False
D1321,2025-01-23 00:49:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,0,23,True
D1322,2025-01-12 11:04:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,11,12,False
D1323,2025-01-12 13:49:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,13,12,False
D1324,2025-01-13 10:07:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,10,13,False
D1325,2025-01-09 11:23:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,11,9,False
D1326,2025-01-18 22:55:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,22,18,True
D1327,2025-01-05 01:49:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,1,5,True
D1328,2025-01-27 01:10:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,1,27,True
D1329,2025-01-22 17:11:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,17,22,False
D1330,2025-01-16 11:51:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,11,16,False
D1331,2025-01-14 10:59:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,10,14,False
D1332,2025-01-27 03:19:00,No Movement,1,0.0,473,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.7896494156928214,6.579298831385643,3,27,True
D1333,2025-01-04 00:34:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,0,4,True
D1334,2025-01-13 10:25:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,10,13,False
D1335,2025-01-15 02:57:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,2,15,True
D1336,2025-01-03 20:29:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,20,3,False
D1337,2025-01-26 03:26:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,3,26,True
D1338,2025-01-10 21:53:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,21,10,False
D1339,2025-01-11 09:15:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,9,11,False
D1340,2025-01-01 08:04:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,8,1,False
D1341,2025-01-09 20:24:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,20,9,False
D1342,2025-01-13 10:33:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,10,13,False
D1343,2025-01-28 00:23:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,0,28,True
D1344,2025-01-05 03:52:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,3,5,True
D1345,2025-01-06 14:33:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,14,6,False
D1346,2025-01-11 23:26:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,23,11,True
D1347,2025-01-29 22:35:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,22,29,True
D1348,2025-01-27 07:08:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,7,27,False
D1349,2025-01-12 21:29:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,21,12,False
D1350,2025-01-04 10:35:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,10,4,False
D1351,2025-01-18 13:38:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,13,18,False
D1352,2025-01-09 15:25:00,No Movement,1,0.0,351,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.5859766277128547,6.171953255425709,15,9,False
D1353,2025-01-09 23:07:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,23,9,True
D1354,2025-01-18 19:02:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,19,18,False
D1355,2025-01-28 08:20:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,8,28,False
D1356,2025-01-08 17:43:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,17,8,False
D1357,2025-01-28 15:51:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,15,28,False
D1358,2025-01-07 10:58:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,10,7,False
D1359,2025-01-21 17:30:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,17,21,False
D1360,2025-01-16 21:21:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,21,16,False
D1361,2025-01-09 11:53:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,11,9,False
D1362,2025-01-26 06:14:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,6,26,False
